School Name,URL,City,State,URL Var Clean,Short URL
Delta College,http://delta.edu,University Center,MI,http://delta.edu,delta.edu
Douglas J. Aveda Institute,http://douglasj.edu,Ann Arbor,MI,http://douglasj.edu,douglasj.edu
Eastern Michigan University,http://emich.edu,Ypsilanti,MI,http://emich.edu,emich.edu
Ferris State University,http://ferris.edu,Big Rapids,MI,http://ferris.edu,ferris.edu
Finlandia University,http://finlandia.edu,Hancock,MI,http://finlandia.edu,finlandia.edu
Grand Rapids Community College,http://grcc.edu,Grand Rapids,MI,http://grcc.edu,grcc.edu
Grand Valley State University,http://gvsu.edu,Allendale,MI,http://gvsu.edu,gvsu.edu
Henry Ford College,http://hfcc.edu,Dearborn,MI,http://hfcc.edu,hfcc.edu
Hillsdale College,http://hillsdale.edu,Hillsdale,MI,http://hillsdale.edu,hillsdale.edu
Hope College,http://hope.edu,Holland,MI,http://hope.edu,hope.edu
Jackson College,http://jccmi.edu,Jackson,MI,http://jccmi.edu,jccmi.edu
Kettering University,http://kettering.edu,Flint,MI,http://kettering.edu,kettering.edu
Kalamazoo Valley Community College,http://kvcc.edu,Kalamazoo,MI,http://kvcc.edu,kvcc.edu
Kalamazoo College,http://kzoo.edu,Kalamazoo,MI,http://kzoo.edu,kzoo.edu
Lake Michigan College,http://lakemichigancollege.edu,Benton Harbor,MI,http://lakemichigancollege.edu,lakemichigancollege.edu
Lansing Community College,http://lcc.edu,Lansing,MI,http://lcc.edu,lcc.edu
Lake Superior State University,http://lssu.edu,Marietta,MI,http://lssu.edu,lssu.edu
Lawrence Technological University,http://ltu.edu,Southfield,MI,http://ltu.edu,ltu.edu
Macomb Community College,http://macomb.edu,Warren,MI,http://macomb.edu,macomb.edu
Marygrove College,http://marygrove.edu,Detroit,MI,http://marygrove.edu,marygrove.edu
Monroe County Community College,http://monroeccc.edu,Monroe,MI,http://monroeccc.edu,monroeccc.edu
Michigan State University,http://msu.edu,East Lansing,MI,http://msu.edu,msu.edu
Michigan Technological University,http://mtu.edu,Houghton,MI,http://mtu.edu,mtu.edu
Northwestern Michigan College,http://nmc.edu,Traverse City,MI,http://nmc.edu,nmc.edu
Northern Michigan University,http://nmu.edu,Marquette,MI,http://nmu.edu,nmu.edu
Oakland Univeristy,http://oakland.edu,Rochester,MI,http://oakland.edu,oakland.edu
Oakland Community College,http://oaklandcc.edu,Bloomfield Hills,MI,http://oaklandcc.edu,oaklandcc.edu
Saginaw Chippewa Tribal College,http://sagchip.edu,Mount Pleasant,MI,http://sagchip.edu,sagchip.edu
Saginaw Valley State University,http://svsu.edu,University Center,MI,http://svsu.edu,svsu.edu
University of Detroit Mercy,http://udmercy.edu,Detroit,MI,http://udmercy.edu,udmercy.edu
University of Michigan-Flint,http://umflint.edu,Flint Township,MI,http://umflint.edu,umflint.edu
University of Michigan,http://umich.edu,Ann Arbor,MI,http://umich.edu,umich.edu
Wayne State,http://wayne.edu,Detroit,MI,http://wayne.edu,wayne.edu
Washtenaw Community College,http://wccnet.edu,Ann Arbor,MI,http://wccnet.edu,wccnet.edu
Western Michigan University,http://wmich.edu,Kalamazoo,MI,http://wmich.edu,wmich.edu
Alexandria Technical & Community College,http://alextech.edu,Alexandria,MN,http://alextech.edu,alextech.edu
Anoka-Ramsey Community College,http://anokaramsey.edu,Cambridge,MN,http://anokaramsey.edu,anokaramsey.edu
Augsburg College,http://augsburg.edu,Minneapolis,MN,http://augsburg.edu,augsburg.edu
Bemidji State University,http://bemidjistate.edu,Bemidji,MN,http://bemidjistate.edu,bemidjistate.edu
Bethel University,http://bethel.edu,Saint Paul,MN,http://bethel.edu,bethel.edu
Carleton College,http://carleton.edu,Northfield,MN,http://carleton.edu,carleton.edu
Century College,http://century.edu,White Bear Lake,MN,http://century.edu,century.edu
Central Lakes College,http://clcmn.edu,Brainerd,MN,http://clcmn.edu,clcmn.edu
Concordia College,http://cord.edu,Moorhead,MN,http://cord.edu,cord.edu
Crown College,http://crown.edu,Saint Bonifacius,MN,http://crown.edu,crown.edu
"College of Saint Benedict, Saint John's University",http://csbsju.edu,Saint Joseph,MN,http://csbsju.edu,csbsju.edu
Concordia University Saint Paul,http://csp.edu,Saint Paul,MN,http://csp.edu,csp.edu
The College of Saint Scholastica,http://css.edu,Duluth,MN,http://css.edu,css.edu
Dakota County Technical College,http://dctc.edu,Rosemount,MN,http://dctc.edu,dctc.edu
Gustavus Adolphus College,http://gustavus.edu,Saint Peter,MN,http://gustavus.edu,gustavus.edu
Globe University,http://globeuniversity.edu,(multiple locations),MN,http://globeuniversity.edu,globeuniversity.edu
Hamline University,http://hamline.edu,Saint Paul,MN,http://hamline.edu,hamline.edu
Inver Hills Community College,http://inverhills.edu,Inver Grove Heights,MN,http://inverhills.edu,inverhills.edu
Institute of Production and Recording,http://ipr.edu,Minneapolis,MN,http://ipr.edu,ipr.edu
Leech Lake Tribal College,http://lltc.edu,Cass Lake,MN,http://lltc.edu,lltc.edu
Luther Seminary,http://luthersem.edu,Saint Paul,MN,http://luthersem.edu,luthersem.edu
Macalester College,http://macalester.edu,Saint Paul,MN,http://macalester.edu,macalester.edu
McNally Smith College of Music,http://mcnallysmith.edu,Saint Paul,MN,http://mcnallysmith.edu,mcnallysmith.edu
Mesabi Range College,http://mesabirange.edu,Eveleth,MN,http://mesabirange.edu,mesabirange.edu
Metropolitan State University,http://metrostate.edu,Saint Paul,MN,http://metrostate.edu,metrostate.edu
Minnesota State University Moorhead,http://mnstate.edu,Moorhead,MN,http://mnstate.edu,mnstate.edu
Minnesota State University Mankato,http://mnsu.edu,Mankato,MN,http://mnsu.edu,mnsu.edu
North Hennepin Community College,http://nhcc.edu,North Brooklyn Park,MN,http://nhcc.edu,nhcc.edu
Normandale Community College,http://normandale.edu,Bloomington,MN,http://normandale.edu,normandale.edu
Rasmussen College,http://rasmussen.edu,(multiple locations),MN,http://rasmussen.edu,rasmussen.edu
Ridgewater College,http://ridgewater.edu,Willmar,MN,http://ridgewater.edu,ridgewater.edu
Southwest Minnesota State University,http://smsu.edu,Marshall,MN,http://smsu.edu,smsu.edu
Saint Mary's University of Minnesota,http://smumn.edu,Winona,MN,http://smumn.edu,smumn.edu
South Central College,http://southcentral.edu,(multiple locations),MN,http://southcentral.edu,southcentral.edu
Saint Cloud State University,http://stcloudstate.edu,Saint Cloud,MN,http://stcloudstate.edu,stcloudstate.edu
Saint Olaf College,http://stolaf.edu,Northfield,MN,http://stolaf.edu,stolaf.edu
University of Saint Thomas,http://stthomas.edu,Saint Paul,MN,http://stthomas.edu,stthomas.edu
University of Minnesota,http://umn.edu,Minneapolis,MN,http://umn.edu,umn.edu
United Theological Seminary of the Twin Cities,http://unitedseminary.edu,New Brighton,MN,http://unitedseminary.edu,unitedseminary.edu
University of Northwestern Saint Paul,http://unwsp.edu,Saint Paul,MN,http://unwsp.edu,unwsp.edu
Walden University,http://waldenu.edu,Minneapolis,MN,http://waldenu.edu,waldenu.edu
Winona State Unviversity,http://winona.edu,Winona,MN,http://winona.edu,winona.edu
Assemblies of God Theological Seminary,http://agts.edu,Springfield,MO,http://agts.edu,agts.edu
Aquinas Institute of Theology,http://ai.edu,St. Louis,MO,http://ai.edu,ai.edu
A.T. Still University,http://atsu.edu,Kirksville,MO,http://atsu.edu,atsu.edu
Avila University,http://avila.edu,Kansas City,MO,http://avila.edu,avila.edu
Central Methodist University,http://centralmethodist.edu,Fayette,MO,http://centralmethodist.edu,centralmethodist.edu
Crowder College,http://crowder.edu,Neosho,MO,http://crowder.edu,crowder.edu
Culver-Stockton College,http://culver.edu,Canton,MO,http://culver.edu,culver.edu
Drury University,http://drury.edu,Springfield,MO,http://drury.edu,drury.edu
Evangel University,http://evangel.edu,Springfield,MO,http://evangel.edu,evangel.edu
Fontbonne University,http://fontbonne.edu,Saint Louis,MO,http://fontbonne.edu,fontbonne.edu
Hannibal-LaGrange,http://hlg.edu,Hannibal,MO,http://hlg.edu,hlg.edu
Harris-Stowe State University,http://hssu.edu,Saint Louis,MO,http://hssu.edu,hssu.edu
Jefferson College,http://jeffco.edu,Hillsboro,MO,http://jeffco.edu,jeffco.edu
Kansas City University of Medicine and Biosciences,http://kcumb.edu,Kansas City,MO,http://kcumb.edu,kcumb.edu
Lincoln University,http://lincolne.edu,Jefferson City,MO,http://lincolne.edu,lincolne.edu
Lindenwood University,http://lindenwood.edu,Saint Charles,MO,http://lindenwood.edu,lindenwood.edu
Linn State Technical College,http://linnstate.edu,Linn,MO,http://linnstate.edu,linnstate.edu
Maryville University,http://maryville.edu,Saint Louis,MO,http://maryville.edu,maryville.edu
Metropolitan Community College,http://mcckc.edu,Kansas City,MO,http://mcckc.edu,mcckc.edu
Mineral Area College,http://mineralarea.edu,Park Hills,MO,http://mineralarea.edu,mineralarea.edu
Mizzou University of Missouri,http://missouri.edu,Columbia,MO,http://missouri.edu,missouri.edu
Missouri State University,http://missouristate.edu,Springfield,MO,http://missouristate.edu,missouristate.edu
Missouri Valley College,http://moval.edu,Marshall,MO,http://moval.edu,moval.edu
Missouri Southern State University,http://mssu.edu,Joplin,MO,http://mssu.edu,mssu.edu
Missouri University of Science and Technology,http://mst.edu,Rolla,MO,http://mst.edu,mst.edu
North Central Missouri College,http://ncmissouri.edu,Trenton,MO,http://ncmissouri.edu,ncmissouri.edu
Nazarene Theological Seminary,http://nts.edu,Kansas City,MO,http://nts.edu,nts.edu
Northwest Missouri State University,http://nwmissouri.edu,Maryville,MO,http://nwmissouri.edu,nwmissouri.edu
Ozarks Technical Community College,http://otc.edu,Springfield,MO,http://otc.edu,otc.edu
Park University,http://park.edu,Parkville,MO,http://park.edu,park.edu
Rockhurst University,http://rockhurst.edu,Kansas City,MO,http://rockhurst.edu,rockhurst.edu
Southwest Baptist University,http://sbuniv.edu,Bolivar,MO,http://sbuniv.edu,sbuniv.edu
South Central Career Center,http://scccwp.edu,West Plains,MO,http://scccwp.edu,scccwp.edu
Southeast Missouri State University,http://semo.edu,Cape Girardeau,MO,http://semo.edu,semo.edu
Saint Louis University,http://slu.edu,Saint Louis,MO,http://slu.edu,slu.edu
Saint Charles Community College,http://stchas.edu,Cottleville,MO,http://stchas.edu,stchas.edu
Saint Louis Community College,http://stlcc.edu,Saint Louis,MO,http://stlcc.edu,stlcc.edu
Truman State University,http://truman.edu,Kirksville,MO,http://truman.edu,truman.edu
University of Central Missouri,http://ucmo.edu,Warrensburg,MO,http://ucmo.edu,ucmo.edu
University of Missouri Kansas City,http://umkc.edu,Kansas City,MO,http://umkc.edu,umkc.edu
University of Missouri Saint Louis,http://umsl.edu,Saint Louis,MO,http://umsl.edu,umsl.edu
University of Missouri System,http://umsystem.edu,Columbia,MO,http://umsystem.edu,umsystem.edu
Webster University,http://webster.edu,Webster Groves,MO,http://webster.edu,webster.edu
"Westminster College, Missouri",http://westminster-mo.edu,Fulton,MO,http://westminster-mo.edu,westminster-mo.edu
Washington University in Saint Louis,http://wustl.edu,Saint Louis,MO,http://wustl.edu,wustl.edu
Alcorn State University,http://alcorn.edu,Lorman,MS,http://alcorn.edu,alcorn.edu
Belhaven University,http://belhaven.edu,Jackson,MS,http://belhaven.edu,belhaven.edu
Delta State University,http://deltastate.edu,Cleveland,MS,http://deltastate.edu,deltastate.edu
East Mississippi Community College,http://eastms.edu,Scooba,MS,http://eastms.edu,eastms.edu
Jackson State University,http://jsums.edu,Jackson,MS,http://jsums.edu,jsums.edu
Mississippi Gulf Coast Community College,http://mgccc.edu,Perkinston,MS,http://mgccc.edu,mgccc.edu
Mississippi State University,http://mssstate.edu,Mississippi State,MS,http://mssstate.edu,mssstate.edu
Northeast Mississippi Community College,http://nemcc.edu,Booneville,MS,http://nemcc.edu,nemcc.edu
The University of Mississippi,http://olemiss.edu,University,MS,http://olemiss.edu,olemiss.edu
Pearl River Community College,http://prcc.edu,Hattiesburg,MS,http://prcc.edu,prcc.edu
Reformed Theological Seminary,http://rts.edu,Jackson,MS,http://rts.edu,rts.edu
University of Mississippi Medical Center,http://umc.edu,Jackson,MS,http://umc.edu,umc.edu
University of Southern Mississippi,http://usm.edu,Hattiesburg,MS,http://usm.edu,usm.edu
William Carey University,http://wmcarey.edu,Hattiesburg,MS,http://wmcarey.edu,wmcarey.edu
Itawamba Community College,http://iccms.edu,Fulton,MS,http://iccms.edu,iccms.edu
Blackfeet Community College,http://bfcc.edu,Browning,MT,http://bfcc.edu,bfcc.edu
Carroll College,http://carroll.edu,Helena,MT,http://carroll.edu,carroll.edu
Fort Peck Community College,http://fpcc.edu,Poplar,MT,http://fpcc.edu,fpcc.edu
Flathead Valley Community College,http://fvcc.edu,Kalispell,MT,http://fvcc.edu,fvcc.edu
Miles Community College,http://milescc.edu,Miles City,MT,http://milescc.edu,milescc.edu
Montana State University,http://montana.edu,Bozeman,MT,http://montana.edu,montana.edu
Montana State University Billings,http://msubillings.edu,Billings,MT,http://msubillings.edu,msubillings.edu
Montana State University - Northern,http://msun.edu,Havre,MT,http://msun.edu,msun.edu
Montana Tech of the University of Montana,http://mtech.edu,Butte,MT,http://mtech.edu,mtech.edu
Montana University System,http://mus.edu,Helena,MT,http://mus.edu,mus.edu
Rocky Mountain College,http://rocky.edu,Billings,MT,http://rocky.edu,rocky.edu
University of Montana Helena College,http://umhelena.edu,Helena,MT,http://umhelena.edu,umhelena.edu
University of Montana,http://umt.edu,Missoula,MT,http://umt.edu,umt.edu
University of Montana Western,http://umwestern.edu,Dillon,MT,http://umwestern.edu,umwestern.edu
Asheville-Buncombe Technical Community College,http://abtech.edu,Asheville,NC,http://abtech.edu,abtech.edu
Alamance Community College,http://alamancecc.edu,Burlington,NC,http://alamancecc.edu,alamancecc.edu
Appalachian State University,http://appstate.edu,Boone,NC,http://appstate.edu,appstate.edu
Bladen Community College,http://bladencc.edu,Dublin,NC,http://bladencc.edu,bladencc.edu
Body Therapy Institute,http://bti.edu,Siler City,NC,http://bti.edu,bti.edu
Campbell University,http://campbell.edu,Buies Creek,NC,http://campbell.edu,campbell.edu
Cape Fear Community College,http://cfcc.edu,Wilmington,NC,http://cfcc.edu,cfcc.edu
Charlotte School of Law,http://charlottelaw.edu,Charlotte,NC,http://charlottelaw.edu,charlottelaw.edu
Chowan University,http://chowan.edu,Murfreesboro,NC,http://chowan.edu,chowan.edu
Central Piedmont Community College,http://cpcc.edu,Charlotte,NC,http://cpcc.edu,cpcc.edu
Craven Community College,http://cravencc.edu,New Bern,NC,http://cravencc.edu,cravencc.edu
Davidson College,http://davidson.edu,Davidson,NC,http://davidson.edu,davidson.edu
Duke University,http://duke.edu,Durham,NC,http://duke.edu,duke.edu
Durham Technical Community College,http://durhamtech.edu,Durham,NC,http://durhamtech.edu,durhamtech.edu
Elizabeth City State University,http://ecsu.edu,Elizabeth City,NC,http://ecsu.edu,ecsu.edu
East Carolina University,http://ecu.edu,Greenville,NC,http://ecu.edu,ecu.edu
Elon University,http://elon.edu,Elon,NC,http://elon.edu,elon.edu
Fayetteville Technical Community College,http://faytechcc.edu,Fayetteville,NC,http://faytechcc.edu,faytechcc.edu
Forsyth Technical Community College,http://forsythtech.edu,Winston-Salem,NC,http://forsythtech.edu,forsythtech.edu
Gardner-Webb University,http://gardner-webb.edu,Boiling Springs,NC,http://gardner-webb.edu,gardner-webb.edu
Gaston College,http://gaston.edu,Dallas,NC,http://gaston.edu,gaston.edu
Guilford Technical Community College,http://gtcc.edu,Jamestown,NC,http://gtcc.edu,gtcc.edu
Heritage Bible College,http://heritagebiblecollege.edu,Dunn,NC,http://heritagebiblecollege.edu,heritagebiblecollege.edu
High Point University,http://highpoint.edu,High Point,NC,http://highpoint.edu,highpoint.edu
Isothermal Community College,http://isothermal.edu,Spindale,NC,http://isothermal.edu,isothermal.edu
Lenoir Community College,http://lenoircc.edu,Kinston,NC,http://lenoircc.edu,lenoircc.edu
Lees McRae College,http://lmc.edu,Banner Elk,NC,http://lmc.edu,lmc.edu
Methodist University,http://methodist.edu,Fayetteville,NC,http://methodist.edu,methodist.edu
The University of Mount Olive,http://umo.edu,Mount Olive,NC,http://umo.edu,umo.edu
Montgomery Community College,http://montgomery.edu,Troy,NC,http://montgomery.edu,montgomery.edu
North Carolina Central University,http://nccu.edu,Durham,NC,http://nccu.edu,nccu.edu
North Carolina School of Science and Mathematics,http://ncssm.edu,Durham,NC,http://ncssm.edu,ncssm.edu
North Carolina State University,http://ncsu.edu,Raleigh,NC,http://ncsu.edu,ncsu.edu
North Carolina Wesleyan College,http://ncwc.edu,Rocky Mount,NC,http://ncwc.edu,ncwc.edu
New Life Theological Seminary,http://nlts.edu,Charlotte,NC,http://nlts.edu,nlts.edu
University of North Carolina,http://northcarolina.edu,Wilmington,NC,http://northcarolina.edu,northcarolina.edu
Piedmont Community College,http://piedmontcc.edu,Roxboro,NC,http://piedmontcc.edu,piedmontcc.edu
Pitt Community College,http://pittcc.edu,Greenville,NC,http://pittcc.edu,pittcc.edu
Randolph Community College,http://randolph.edu,Asheboro,NC,http://randolph.edu,randolph.edu
Roanoke-Chowan Community College,http://roanokechowan.edu,Ahoskie,NC,http://roanokechowan.edu,roanokechowan.edu
